"id","title","summary","content"
"63","第六十三靈籤：顏回樂道安貧","求籤吉凶：中吉靈籤","算命籤詩：
陋巷簞瓢不足愁 旁人見此甚為憂
不知樂道忘貧乏 亞聖芳名萬古留
顏回，春秋魯國人，孔子的好學生。世人尊稱孔子為至聖，也曾有人稱顏回為亞聖，但後來大多數都把亞聖這名銜尊加于孟子，而改稱顏回為復聖。
黃大仙算命解籤詩：
這支靈籤是孔子稱贊顏回的話：顏回真是一個賢人，他樂道安貧，生活在陋巷里，只得一碗飯、一杯水，旁人看見他的環境，都替他擔憂，但他卻無憂無愁。世人應知道，一個人如能專心于學問修道，是可以忘記貧窮的。轉載自算命眼
凡事務須要忍於貧苦，一切財利，不可貪戀，一於真心修善，則實至名歸，名垂不朽矣。就算貧乏終身，亦無礙也，此靈籤有吉無凶。
黃大仙算命解運勢：
家宅吉，病可醫，謀望事，謹慎宜，名與財，勿妄思
婚可合，行漸歸，蚕與畜，利可得，問六甲，無驚赫
流年：今年在平穩中，常有一些好運出現。
事業：不宜轉行轉業，穩守目前，等待發展。
財富：財源自來，不必刻意追求。
自身：安守本份，最好繼續進修自己有興趣的科目。
家庭：自足常樂，家宅和諧，今年育男機會高，子女讀書聰明。
姻緣：終于有人欣賞到您的品格才華了。今年宜婚。
移居：無論到任何新環境，對您的運程改變不大。
名譽：您雖然不喜歡出風頭，但有不少人推崇您。
健康：當您的皮膚、消化有小毛病，最好將飲食清淡一些。
友誼：不能找到志同道合的知己良朋。
風水：靈籤暗示平穩無妨礙。
遺失：尋之尚未得。
自身：安份自平安。
天時：知命可無憂。
出行：苦中有甘味。"
"64","第六十四靈籤：孟之反殿師","求籤吉凶：中吉靈籤","算命籤詩：
奔殿須知上古人 入門策馬不夸能
敗師誰肯甘從後 托謂鳴馬畏苦辛
孟之反，春秋魯國人，官至大夫。有一次魯國被齊國打敗，魯軍爭相撤退回城，狂奔之情景，非常狼狽，但孟之反卻堅持要做殿後將軍，當他最後一個撤入城門時，別人都稱贊他勇敢而又肯照顧他人。
黃大仙算命解籤詩：
因為按照常理，敗軍誰肯甘願跑最尾呢？但是，孟之反還有更偉大的情操，他在別人的稱頌聲中，卻很謙虛的說。我不是勇敢，只是我的坐騎太累了，怎么樣鞭打它也不肯走呢！孔子曾大贊孟之反的英勇仁義。轉載自算命眼
求得此靈籤者，凡事要忍辱待人，不可與人爭論，謹以修德寬心接物，如此可逢凶化吉矣。
黃大仙算命解運勢：
名利無，行歸遲，畜與蚕，慎有利，孕與病，當禱祈
能修善，家宅美，問婚姻，總不宜，謀望者，當待時
流年：今年是耕耘年，而不是收成之年。
事業：常有小阻礙，但每克服一個困難，前景便更明朗。
財富：小開支會較多，但小財不出，大財不入。
自身：平安，雖有驚，但無險，放心。
家庭：家運非常好，是歷來最好的一年，喜事重重。
姻緣：愛情卻時有反覆，間有爭吵。
移居：留在目前的位置，會安穩一些。
名譽：遇有挫折，或者別人不了解自己，算了吧。
健康：放松自己，神經勿太緊張，不要給自己壓力。
友誼：朋友多，但不能助己，反而您可助人。
風水：靈籤暗示丁財不甚發。
遺失：尋之恐不得。
自身：修善乃平安。
天時：世界不甚美。
出行：靈籤暗示去恐有不利。"
"65","第六十五靈籤：後主失國","求籤吉凶：下下靈籤","算命籤詩：
隋滅陳時戟伐紛 都因妖媚閉明君
東奔西走無藏息 井里胭脂隱玉人
這是一個哀怨纏綿的歷史故事。記述風流亡帝陳後主，好色昏庸，終日迷戀于張貴妃和孔貴妃，不理朝政，後來，隋高祖起兵討伐，陳後主的江山，就在劍戈中倒台了。
陳後主左擁右抱著兩名寵妃，東奔西跑，苦無逃生之路，唯有藏進胭脂井中，隋兵趕至後宮，發現他們的蹤跡，用繩吊他們上來。
黃大仙算命解籤詩：
此為下下靈籤，凶險多多，要及早防範，不要沉迷酒色，胡天胡地，否則，災禍速至，後悔莫及。轉載自算命眼
求得此靈籤凡事要謹慎，勿受小人昏閉，多行善事，乃能消此劫氣，轉禍為福也，此靈籤要防女子小人口舌，宜天後廟作福吉。
黃大仙算命解運勢：
孕有驚，病有險，謀望凶，必應驗，畜與蚕，有損害
問行人，多阻礙，婚莫成，財不遂，宅欲安，修善果
流年：天時不好，運程凶多吉少，要及早提防。
事業：凡事要親力親為，小心女性小人及美人計。
財富：如能破財擋災，已屬不幸中之大幸。
自身：危機四伏，與其處處提心吊膽，不如潔身自律。
家庭：家運走下坡，切勿有婚外情。
姻緣：靈籤暗示提防無故獻殷勤的異性朋友。
移居：如果您發覺目前環境不利，速速搬遷。
名譽：貪圖享樂和浮名，會令您泥足深陷。
健康：舊日的病患，有惡化可能，切戒酒色。
友誼：最好勿與異性朋友來往太密。
風水：靈籤暗示損丁兼耗財。
遺失：難以得原物。
自身：修善乃消災。
天時：悽慘無可避。
出行：敗壞莫扶持。"
"66","第六十六靈籤：羲之會群賢","求籤吉凶：上吉靈籤","算命籤詩：
蘭亭雅會眾群賢 曲水流觴舍管弦
天朗氣清風惠暢 茂林修竹樂怡然
王羲之，書法家，他的字帖，為歷代朝野收藏的至寶，很多皇帝甚至用王羲之的字作為陪葬品。後人尊他為書聖。蘭亭序更是王羲之最著名最成功的書法，卷上有多位皇帝加蓋璽印。
黃大仙算命解籤詩：
蘭亭序記述王羲之，在三月三日與一眾好友在會稽山之蘭亭，歡聚的情景。在短短的二十八字籤語中，已寫出一幅有音有色的圖畫。求得此靈籤，百事吉祥，快活順景。轉載自算命眼
黃大仙算命解運勢：
行即至，財即盈，蚕與畜，有修成，能修善，更揚名
病即癒，宅安寧，謀望事，萬事興，婚可定，孕無驚
流年：大吉，好運即將來臨。
事業：天時地利人和俱備，春末夏初即有大轉機。
財富：財源滾滾，來自四面八方。
自身：平安，貴人特別多，隨心所欲。
家庭：家居安寧，夫妻恩愛，如家中有人學習音樂更佳。
姻緣：遇上樂天而和善的人，可定終身。
移居：移民或移居，都會有很好的鄰居。
名譽：揚名四方，在社會上受人尊敬。
健康：心情舒暢，百病難侵。
友誼：相識滿天下，知己亦不少，多找機會與新知舊朋樂聚。
風水：靈籤暗示丁財皆可發。
遺失：原物可尋得。
自身：安樂多貴人。
天時：豐稔大可喜。
出行：往來皆吉利。"
"67","第六十七靈籤：李元霸稱雄","求籤吉凶：中平靈籤","算命籤詩：
人雖勇力不能當 莫恃英雄獨冠場
可挾泰山超北海 身心猶貴重存亡
李元霸，隋唐時的第一號風雲人物，年少力勇，武功蓋世，為唐朝的建立，打下基礎。可惜，英雄壽短，犧牲沙場。
黃大仙算命解籤詩：
此靈籤有提醒凡事不可鋒芒畢露，搏得太盡，容易殘。靈籤語雲李元霸這人，雖然能力不可擋，但是不要自恃年少氣盛，到處耀武揚威，即使有力拔泰山、翻江倒海的力量，也應該顧及自己的生命。做人不能一味靠惡靠蠻力。轉載自算命眼
黃大仙算命解運勢：
謀望事，要參詳，孕無礙，病禱禳，蚕與畜，謹慎良
行未至，宅平常，婚不合，名未揚，財難得，積善昌
流年：表面無事，但潛伏著危機。
事業：不能光憑一股沖勁，凡事要多動腦筋。
財富：放棄“大雞不食細米”的方針，求財宜在小處著眼。
自身：要謹言慎行，勿與人爭斗。
家庭：欲求家宅平安，先要收斂自己的脾氣。
姻緣：情侶間會有大爭吵，勿因一時沖動而結婚。
移居：轉換環境，亦是好事，要與鄰舍和睦共處。
名譽：不要強出風頭，做了事，勿貪功。
健康：出入小心，提防意外，令四肢受損。
友誼：待人要和藹、誠懇，否則知己難求。
風水：靈籤暗示美中防不足。
遺失：原物恐難得。
自身：謹慎可無礙。
天時：防有意外事。
出行：凡事不可恃。"
"68","第六十八靈籤：姜太公得志","求籤吉凶：中吉靈籤","算命籤詩：
久抱凌雲志未舒 荷竿渭水釣游魚
文王千里求賢士 滅紂興周任意如
姜太公，懷才不遇，只有在山水間寄托自己的凌雲大志。他在渭水釣魚，荷枝作著名的古語，姜太公釣魚，願者上鉤。
當時，紂王無道，群雄並舉，周文王不遠千里而來，到渭水之濱尋訪隱居的姜太公，終于，姜太公協助周文王、周武王，打敗了紂王，建立周朝帝業。
黃大仙算命解籤詩：
求得此靈籤者凡事存一片善心。守慎安命，順時聽天，終必有貴人指引提拔，事事如意吉祥，榮華發達也。轉載自算命眼
此靈籤雖為中吉，但寓意吉祥，求得者，只要能順應天時，立心良善，必然萬事如意。
黃大仙算命解運勢：
財可得，病可醫，婚姻合，行必歸，蚕與畜，皆有利
宅平安，孕可喜，問謀望，亦相宜，問功名，亦合時
流年：運程開始轉好，漸入佳境，有苦盡甘來之象。
事業：有大貴人提拔，多年的心願，可望實現。
財富：求財順意，但不可太貪，戒鋪張浪費。
自身：平安，立心善良，天從人願。
家庭：家宅和睦愉快，有添丁之喜。
姻緣：靈籤暗示愛情堅固，如魚得水，最好在今年結婚。
移居：無論是移民外國或置業遷居，都有很大機會。
名譽：多年來的努力，可望有出人頭地之日。
健康：靈籤暗示並無什么大問題，但要注意勞逸結合。
友誼：很多有名望之士要結識您，但不要忘記際遇比您差的人。
風水：靈籤暗示此地將發貴。
遺失：尋之或可得。
自身：交運漸興發。
天時：苦盡而甘來。
出行：去之亦順利。"
"69","第六十九靈籤：韓文公祭鱷魚","求籤吉凶：中吉靈籤","算命籤詩：
忠義存心官十載 年丰民樂惠難忘
鱷魚毒害都能息 禱告長江北海王
韓愈，雖因直言而被皇帝貶官潮州，但因文、德、政各方面都有很大的貢獻，後被尊為文公。韓文公在潮州為官，勤政廉潔，為國為民。
當時潮洲沿海一帶常有鱷魚出沒，威脅人畜的生命，韓愈寫了一篇祭鱷魚文，虔誠祭之，並限日鱷魚遷徙，結果，奇跡出現，從此不再見有鱷魚出現。
黃大仙算命解籤詩：
求得此靈籤者，凡事心誠志堅，定可逢凶化吉──韓文公在潮州為官十年，心存忠義，令當地人民安居樂業，誠心禱告之後，連惡毒的鱷魚也平息。轉載自算命眼
求得此靈籤者，務要自己存一點善心，宜多行方便則善氣所感，可逢凶化吉。劫運可消除矣，就此靈籤論，平穩無礙，有吉而無凶，但要防避小人是非口舌。
黃大仙算命解運勢：
病與孕，當禱禳，蚕與畜，無損傷，問謀望，亦無妨
宅平穩，積善昌，行人動，漸回鄉，求財者，大吉昌
流年：天時好，如果心地好，則運氣更好。
事業：謀事順利，可轉換更具挑戰性的工作或行業。
財富：財運非常好，正財順利，亦有小偏財。
自身：多祈神作福，凡事盡心盡力。
家庭：在好景之年，別忘了多些時間在家中。
姻緣：經過多時的互相了解，終于被對方誠意感動，宜結婚。
移居：不要主動找門路移民。命中有時，工作上會帶來機會。
名譽：靈籤暗示多年的服務，會獲得回報。
健康：靈籤暗示多作運動，游泳釣魚都對您有益。
友誼：以誠以真待人，朋友滿天下。
風水：好心得好地。
遺失：原物或可得。
自身：修善可平安。
天時：善者多順利。
出行：忠直者可去。"
"70","第七十靈籤：塞翁失馬","求籤吉凶：中平靈籤","算命籤詩：
可比當年一塞翁 雖然失馬半途中
不知禍福真何事 到底方明事始終
古時，邊塞地區有一老翁，失一馬，他泰然處之，後來，馬回來了，還帶著一匹小馬。塞翁之子，騎這小馬時，不慎跌斷足，塞翁亦泰然處之，不久，村內所有壯丁都被征往修筑長城，而塞翁之子得以免役而保存性命。
黃大仙算命解籤詩：
這支靈籤暗喻事情仍有反覆，壞事可以轉化成為好事，而好事亦會轉化成壞事，但是我們只能像當年的塞翁一樣，暫且接受現實，不管是禍是福，都要處之泰然，善惡到頭，是會有結果的。轉載自算命眼
人生禍福難以判定，惟行善者，禍可以轉為福。若求得此靈籤者。不可以現下有福而歡喜，亦不可因現下有禍而憂愁，總要立定主意，一於行善，方便於人。此靈籤吉凶難定，隨人自作，凡事宜子細方可避免。
黃大仙算命解運勢：
問謀望，不甚宜，孕與病，當禱禳，蚕與畜，當慎之
行未至，財亦微，問婚姻，不必議，宅安否，難定時
流年：運程有多次反覆，暫且的得失，別介意。
事業：不宜過份大展拳腳。穩扎穩打好了。
財富：財來自有方，但亦有不少散財機會。
自身：似乎有小風險，要穩守宗旨，以不變應萬變。
家庭：靈籤暗示家中會有小磨擦，家屬會有病痛。
姻緣：離合聚散無常，未完全了解對方之前，別談婚論嫁。
移居：前途難料，去留但求心之所安。
名譽：多做善事公德，但切戒沽名釣譽。
健康：常有小病痛疾患，不必緊張。
友誼：也許你也需要朋友幫助，但要先幫助朋友。
風水：興敗隨時轉。
遺失：靈籤暗示得失當安命。
自身：為善多平安。
天時：豐歉未可知。
出行：善者不妨去。"
"71","第七十一靈籤：庄周活鮒","求籤吉凶：中平靈籤","算命籤詩：
涸轍之中鮒困之 窮通自可卜當時
若能引得西江水 他日成龍也未知
黃大仙算命解籤詩：
這靈籤是庄周筆下的一個故事：有一條鮒魚，被困在車輪壓成的一個小水坑中，當時的窮途困境，不用多說，相信大家都會明白。但是，假使間，西江水引入，涸轍之魚能逃過此難，他日重回大海，成龍也是有可能的。轉載自算命眼
求得此靈籤，是凶多吉少之象，而困境非常艱險，又不能自拔自救，必須要等待時運的大變，或得到大貴人施以援手，方能獲得解脫。
黃大仙算命解運勢：
孕有驚，病可醫，財難得，行歸遲，蚕與畜，勉力為
謀望事，當待時，宅運滯，積善宜，求婚姻，不必議
流年：天時不好、地利又差，必須忍耐，及爭取人和。
事業：凡事不可憑自己主觀去做，還是當上班一族算了。
財富：除春秋兩季可求小財外，其余日子財運很滯。
自身：年內有官非，是非纏身，要多檢點自己。
家庭：靈籤暗示家運滯多作福，注意家居安全。
姻緣：大運未轉好之前，談婚論嫁，更添麻煩。
移居：如果有條件，最宜移民。否則也要考慮改善目前環境。
名譽：並非求名出頭之時，要保持謙厚。
健康：多食水果蔬菜，多飲水。懷孕者要小心。
友誼：靈籤暗示廣結善緣，必須以誠待人。
風水：失運未能發。
遺失：目下尋未得。
自身：運滯要修善。
天時：當用人事補。
出行：待時方可去。"
"72","第七十二靈籤：高文定守困","求籤吉凶：中平靈籤","算命籤詩：
兔兒久待意何如 堪嘆愚人獨守株
算是無能令我笑 不須守舊自拘拘
宋國有一農夫，偶然遇一野兔奔跑，撞倒在樹頭，于是撿回家，宰來食，從此，每天不去耕種，只坐在樹頭，等待下一只兔子的光臨。也有用此來形容像高文定這樣抱殘守缺的人。
黃大仙算命解籤詩：
古人有看守一樹而待兔來者，待之甚久，不見兔來。此人仍守樹而不去，其愚拙無才能，真令人笑矣。不可拘泥守舊，若一味固守，雖屬無大礙，究亦無益也，又何若而為此哉。
靈籤說：花這么長時間去等待兔子，又何苦來由呢？這個守株待兔的愚人，真是可憐。他的低能，實在令人好笑，做人為什么這樣守舊而自我拘禁呢？轉載自算命眼
求得此靈籤者，雖無大礙，但短期內亦難望有什么大作為。有受困而難得貴人之象，要立即修善以感動人心。後必有貴人來提拔，轉禍為福，宜早不宜遲，如魚失水，不能待久也。此靈籤乃凶多吉少，現下尚未定者，全在人事而為之。
黃大仙算命解運勢：
財難得，行歸遲，謀望事，不可為，蚕與畜，得利微
孕無礙，婚不宜，問疾病，當改醫，宅平安，修善美
流年：平穩，難成大事，謀發展要等運轉好再考慮。
事業：最宜騎牛拉馬，一面等待轉機，一面要做好目前工作。
財富：正財平平，勿因些少橫財而產生僥幸心理。
自身：要克服吊兒郎當、得過且過的心理。
家庭：靈籤暗示家宅平安，家人宜互相關懷。
姻緣：對異性要積極，雖今年未宜成親，但要為未來打基礎。
移居：在未有移民搬遷運時，也要裝修一下現在的居所。
名譽：損失的原因是來自您自己，而不是別人累您。
健康：困擾您的疾病，再不愈，就要找醫生。
友誼：靈籤暗示擴大社交圈子，結識新朋友。
風水：平局無可取。
遺失：當出法再尋。
自身：改過乃平常。
天時：有轉機乃吉。
出行：去亦不合意。"
"73","第七十三靈籤：孫霖中狀元","求籤吉凶：上上靈籤","算命籤詩：
夾道花香襯馬蹄 藍袍改換錦衣歸
滿街紅粉皆爭羨 翹首芳名雁塔題
昔日的布衣藍袍，寒窗下苦讀的日子，已經成為過去，如今穿上狀元錦袍而歸，滿街漂亮的女孩子，都用傾慕的目光，望著這位芳名題在雁塔的新貴人。
黃大仙算命解籤詩：
中進士點狀元謂之雁塔題名，穿著藍袍去而換轉錦衣歸，一路花香襯馬蹄，滿街都是紅粉女。爭看狀元來，此乃群眾歡呼快活之事。求得此靈籤，萬事皆吉祥，得償素願，吐氣揚眉，名成利就，有一個非常美好的開始。轉載自算命眼
這是一支春風得意、衣錦榮歸的上上靈籤。籤語道盡孫霖中狀元的喜氣洋洋。新科狀元騎著駿馬，大道兩旁的香花，好像在夾道歡迎。
黃大仙算命解運勢：
名大貴，財大利，病即癒，行即至，問六甲，生貴子
家宅旺，有貴氣，蚕獲利，畜亦美，謀望事，大可喜
流年：萬事吉祥如意，天從人願，好事齊來。
事業：工作有極之可喜的業績，更上一層樓。
財富：靈籤暗示水到渠成，財源滾滾。
家庭：家宅運轉旺，敬老更能添福，添貴子。
姻緣：在眾多的追求者中，選擇最合意的，在今年結婚最好。
移居：人往高處走，有遷新居之喜。最好擇高層。移民亦宜。
名譽：功名大顯，獲得眾人尊崇。
健康：今年無大病，但為將來著想，要減少酒色應酬。
友誼：朋友一下子多起來，特別是異性朋友。
風水：靈籤暗示必發丁財貴。
遺失：尋之必可得。
自身：平安必發達。
天時：豐稔真得宜。
出行：事事皆合意。"
"74","第七十四靈籤：朱買臣分妻","求籤吉凶：下下靈籤","算命籤詩：
回憶當年運蹇時 夫妻反目兩分離
名題雁塔歸來後 復水馬頭時否悲
朱買臣，漢朝一位讀書人，本是貧寒之人，妻子不願意跟他挨餓一世，提出離婚。後來，朱買臣當了大官，妻子要求復合，朱買臣把一盆水潑在地上說：你能把這些水都收回到盆里，我們就復合吧！這就是復水難收的典故了。
黃大仙算命解籤詩：
回憶當年我運滯的時候，夫妻反目，鬧離婚。如今我名題雁塔載譽歸來，你卻又要求重修舊好，你看看，我潑在地上的那盆水，有沒有辦法收拾，真可惜！轉載自算命眼
求得此靈簽者，凡事要隱忍受苦，將來必有發達之日，若不能立定堅志。遇有不如意之事，即欲求改，到時必恨錯難翻矣，就此簽論，有凶無吉，須知機也。
黃大仙算命解運勢：
婚不利，財不來，蚕與畜，亦有喜，行未歸，孕有礙
宅運滯，病難醫，謀望凶，多改移，急修善，方可為
流年：天時不利，凡事要作長遠考慮。
事業：勿急功近利，接受現實，穩扎穩打。
財富：求財甚難，能保持現在的環境，已屬萬幸。
自身：靈籤暗示欲無後悔須修己，各有前因莫羨人。
家庭：運滯，夫妻婆媳之間越吵越糟，生個孩子可調和感情。
姻緣：情海易起波濤，愛情有觸礁危機。
移居：一動不如一靜，在目前環境守好再說。
名譽：先別急于出風頭，安定家庭環境再說。
健康：常有小病纏身，為免小事化大，必須要保持心境開朗。
友誼：在患難中，才知道真情難求。
風水：此地有損害。
遺失：雖尋亦難得。
自身：修善可安康。
天時：靈籤暗示劫數有可能。
出行：有福難扶持。"
"75","第七十五靈籤：倫文敘戲妻","求籤吉凶：下下靈籤","算命籤詩：
婚姻豈可厭家貧 文敘夫妻兩拆分
一旦首登龍虎榜 戲妻樓墜自身亡
這又是一支貧賤夫妻百事哀的下下籤。倫文敘是一介寒生，妻子嫌他窮，改嫁了。當倫文敘中狀元後，妻子悔恨交集，被倫文敘奚落了幾句，就跳樓身亡了。
黃大仙算命解籤詩：
試看看靈籤給我們的啟示，婚姻是終生大事，豈可因一時貧困而變心呢？倫文敘夫妻，就是這樣拆散了，一旦丈夫金榜題名，那時就後悔莫及了。轉載自算命眼
此靈籤險象環生，一是要挨窮，二是夫妻拆散，三是看不開時，還會有更大的不幸。凡事總要安份守己，不可多心妄想，捱得若楚，然後苦盡甘來。因禍而得福也，世界花花不外循環兩字。否極則必見泰來，若不修善而妄動橫行，禍機一發，悔之莫及矣。
黃大仙算命解運勢：
財難得，婚莫成，蚕與畜，少收成，行未至，孕難成
謀望事，不可行，病難癒，宅不寧，連修福，免禍生
流年：本來並不太壞，宜守舊，勿庸人自擾。
事業：目前工作，雖有困難，但守得雲開就會見月明。
財富：財難得，盡量做到多賺錢，少花費。
自身：靈籤暗示不貪不謀，不好高騖遠，可保平安。
家庭：夫妻力戒爭吵，家和萬事興。家衰禍不停。
姻緣：愛情備受考驗，切勿以對方經濟環境而作出選擇。
移居：今年不宜搬遷，移民要考慮犧牲太大，值不值得。
名譽：作福修善，做一個無名行善者。
健康：有頑疾，要找醫生徹底檢查，懷孕要小心。
友誼：最好與異性朋友保持不冷不熱的溫度。
風水：靈籤暗示丁財多損害。
遺失：難得回原物。
自身：行善可免災。
天時：總不合人意。
出行：去之必不美。"
"76","第七十六靈籤：孔子修身不厭貧","求籤吉凶：中平靈籤","算命籤詩：
人能樂道自修身 疏水曲肱豈厭貧
不義而富且貴者 我心都作是浮雲
這是至聖孔子修身樂道安貧的寫照。人貴于能向往真理正義，不斷求學問，修養自己的品格，即使暫且的環境不好，粗茶淡飯，甚至要枕著自己的手臂而眠，我們也不要自暴自棄。
黃大仙算命解籤詩：
對于那些謀取不義之財而成為富貴的人，在我的心里，就只會當作是浮雲而已。求得此靈籤者，雖然可能大運未到，但只要堅守原則，站穩崗位，始終是有成正果之日的。轉載自算命眼
求得此靈籤者，必要隱忍，受得艱辛，不可有厭氣。且要樂心行善事，修身積德，要把定自己，不貪不謀，要能安貧樂道。始終無怨心，將來必有一番佳景，可預卜之，不用憂疑也。
黃大仙算命解運勢：
名與利，勿貪求，蚕與畜，少收利，問行人，未回頭
若婚姻，非佳偶，孕無礙，宅平常，謀望事，枉商量
流年：一切平穩，既無大凶險，也無大富貴。
事業：在平淡的工作，最好能繼續進修。
財富：明白自己近來的運程，您應該對一切泰然處之。
自身：為將來著想，努力修為行善。
家庭：能克服虛榮心，家中就常有歡樂。
姻緣：不是適婚之年，對方的誠意仍須考驗。
移居：遷居或移民外國，對開運並無太大作用。
名譽：不貪不謀，默默耕耘，將有意外收獲。
健康：當您身體出現小問題，不妨多吃素。
友誼：在您身邊，有可以互助互勉的朋友。
風水：靈籤暗示此地難發財。
遺失：尋之亦難得。
自身：修善得平安。
天時：平常不甚美。
出行：淡薄難稱意。"
"77","第七十七靈籤：公冶長入獄","求籤吉凶：中平靈籤","算命籤詩：
鳥語能通公冶長 南山有個虎拖羊
其身雖在于縲紲 到底非關自己殃
公冶長，古時一位能解鳥語的奇人，有一日，正值家貧無米下鍋之際，有一鳥飛來對他說：冶長，南山有虎拖羊，你食肉，我食腸。
公冶長聞訊即往南山，果然見一羊，他嚇走老虎，把腸臟留給鳥食，自己把羊肉帶返家，豈料有人眼紅，誣告公冶長偷羊，雖然被關在獄中，但到底他是清白的，後來該鳥設法相救，公冶長得脫官非。
黃大仙算命解籤詩：
求得此靈籤者，凡事要謹慎，不可輕聽人言。不可理人閒事，自己僅能以收善為心，雖有意外之慮，受人冤屈，不可與人爭論長短。終必有救星，可逢凶化吉，此乃先難後易之靈籤，要防小人。
此靈籤雖然有驚無險，但如果輕信人言，則容易惹禍上身，等到有人相救，已經吃了眼前虧了。轉載自算命眼
黃大仙算命解運勢：
宅運滯，多是非，婚不合，病可醫，蚕與畜，得利微
孕勿驚，行歸遲，求財難，勿妄為，問謀望，不甚宜
流年：靈籤暗示是非多多，不是謀事之年，凡事宜守舊。
事業：最好勿與別人合資搞生意，自己做好本份，已經夠了。
財富：安守本份，收入尚算固定，絕無偏財命。
自身：可能有小官非，謹防得罪別人，遭報復。
家庭：家運滯，要有心理准備，家中各人要互相體諒。
姻緣：靈籤暗示有第三者介入，戀情面臨考驗。
移居：移民外國，處境比現在更壞。
名譽：清者自清，不必多花唇舌為自己申辯吹噓。
健康：小病不足為患。但要注意口腔衛生。
友誼：較難獲得別人理解，唯有用行動說明一切。
風水：失運勿妄動。
遺失：尋之亦不得。
自身：防有病口舌。
天時：意外有不美。
出行：凶多而吉少。"
"78","第七十八靈籤：曾點論志","求籤吉凶：上吉靈籤","算命籤詩：
瑟希鏗爾尚留聲 春暮時剛春服成
冠五六人童六七 舞雩歸詠暢幽情
曾點，春秋時代魯國人，不但文思敏捷、心地善良，而且隨遇而安，很懂得因應時間去做適宜的事。
黃大仙算命解籤詩：
這支靈籤是曾點向別人說出他最大的願望，希望和諧的琴聲，到處飄揚，在暮春三月，穿上剛剛縫好的單衣，帶著五六位年青人、六七位兒童，虔誠地去做完了求雨的祭祀，歸家途中，心安理得，放懷唱詠。轉載自算命眼
求得此靈籤，只要心誠心善，事事如意，天從人願。凡事必須安守本，善與人同，則隨時隨地無不優遊快活矣。
黃大仙算命解運勢：
財可得，病無憂，宅安樂，婚可求，蚕與畜，多利收
問行人，即回頭，問六甲，生男子，謀望吉，任你謀
流年：四季平安，尤其以春末夏初，運勢明顯轉好。
事業：不妨把目標一得高遠一些，得天時盡人事百事可為。
財富：既易賺錢，亦易花錢，但仍有收藏。
自身：靈籤暗示貴人特多，小人難侵，善與人同。
家庭：家宅樂也融融，年輕一代有喜事，倘情孕可生男。
姻緣：遇有性格開朗樂觀的有情人，應主動求婚。
移居：移民選擇，首要條件是氣候與現居地差不多。
名譽：是名利雙收的好時年，多行善。
健康：無憂無慮無病，秋冬防感冒。
友誼：會結識一些年齡比您輕的新朋友。
風水：靈籤暗示一定發丁財。
遺失：必得回原物。
自身：平安多貴人。
天時：事事如人意。
出行：往來皆吉利。"
"79","第七十九靈籤：張良悟道","求籤吉凶：中平靈籤","算命籤詩：
富貴有如春夢熟 世人何苦力爭求
任他秉笏當朝立 到死惟留土一仸
張良，祖先五代為韓國丞相，後秦亡韓，張良結交刺客，在博浪水狙擊秦王而未果，逃亡江蘇，遇黃石公，得傳太公兵法，後助劉邦建立漢朝，封留候。
黃大仙算命解籤詩：
此靈籤系張良在拜相封候之後，領悟到人生如夢，富貴名利像過眼雲煙。富貴好像春夢一場，世人又何苦費力去追求呢？即使爭得到，手托朝笏，站在天子殿下，他日死時，還不是留下一堆黃土？轉載自算命眼
求得此靈籤者，惟安份守己，切勿起貪心而妄求。更要存心積善，名垂不杇，萬載留存，更為實際。切不可以虛之心來對人，此靈籤無歡喜處，亦無害處，平常而已。
黃大仙算命解運勢：
名與利，勿貪求，病與孕，求神助，蚕與畜，少收成
行未到，婚莫謀，宅平常，德宜修，謀望吉，待時候
此籤有勸人安分守己，凡事不可強求之意。
流年：由絢爛歸于平淡，當您發覺無大突破時，不妨享受眼前。
事業：有一種停滯不前的感覺，切勿逆天意而強求。
財富：財散人安樂，賺得多，花得多。
自身：安守本份，一切但求心之所安。
家庭：把多一些時間和心機留給家庭，會覺得日子很寫意。
姻緣：拍拍散拖，勿要求對方太多。
移居：搬家並無新意，計划移民，飛來飛去亦暫無頭緒。
名譽：不要給自己任何壓力，無官，反而一身輕。
健康：樂觀一些，要學習自我安慰。
友誼：很多朋友想幫您，但礙于天意，幫不來。
風水：靈籤暗示平常無可取。
遺失：尋之亦難得。
自身：安份勿勞碌。
天時：靈籤暗示平淡無可喜。
出行：往勞而無功。"
